,create_time,text,retweets,favorites,word_tokens,text_clean,polarity,subjectivity,sentiment_2,keywords
128,2020-10-14 19:40:00,"Today would have been George Floyd’s 47th birthday, and he should be alive to celebrate it.

I made a promise to hi… https://t.co/X46apsjz5p",28521,199686.0,22,today would george floyds 47th birthday alive celebrate made promise hi,0.1,0.4,positive,other
129,2020-10-14 18:30:00,"Tonight, our campaign will close our books and send in the names of our grassroots supporters for the final time.… https://t.co/7dCC9kXHeF",2332,10644.0,20,tonight campaign close books send names grassroots supporters final time,0.0,1.0,neutral,other
130,2020-10-14 18:01:00,Virginia — your voter registration deadline has been extended! Head to https://t.co/fnQjqg1By6 to get registered on… https://t.co/11Gizy4AEl,5275,17862.0,15,virginia voter registration deadline extended head get registered,0.0,0.0,neutral,other
131,2020-10-14 16:35:00,"Donald Trump wants to destroy Obamacare.

I want to protect and build on it.

It’s that simple, folks.",23515,168657.0,19,donald trump wants destroy obamacare want protect build simple folks,0.0,0.1523809523809524,neutral,other
132,2020-10-14 15:35:00,"If President Trump is successful in forcing through his nominee to the U.S. Supreme Court, it will likely repeal th… https://t.co/z57hZet67D",6280,22403.0,19,president trump successful forcing nominee supreme court likely repeal th,0.375,0.975,positive,other
133,2020-10-14 15:02:00,Kansas –– you can advance vote in many counties starting today. Head to https://t.co/UXWStEl2zn to find all the inf… https://t.co/QWAbZCiFER,3245,12930.0,18,kansas advance vote many counties starting today head find inf,0.25,0.3,positive,other
134,2020-10-14 14:32:00,Wisconsin — today is your last day to register to vote online or by mail. Apply online by 11:59 PM or make sure you… https://t.co/PZ1K032UDQ,5089,16571.0,22,wisconsin today last day register vote online mail apply online pm make sure,0.25,0.47777777777777775,positive,other
135,2020-10-14 13:27:00,20 days.,27214,281107.0,1,20 days,0.0,0.0,neutral,other
136,2020-10-14 01:30:00,"Thank you, Florida! https://t.co/liQYRmvY7J",18061,156973.0,4,thank florida,0.0,0.0,neutral,other
137,2020-10-14 00:45:00,I’ll be a president for all Americans. Not just the ones who vote for me.,40758,410290.0,16,ill president americans ones vote,0.0,0.0,neutral,other
138,2020-10-13 23:45:00,"Folks, it’s hard to believe, but tomorrow night marks our final public fundraising deadline of the campaign.

Can y… https://t.co/fBFPNaQrHB",2862,10904.0,20,folks hard believe tomorrow night marks final public fundraising deadline campaign,-0.09722222222222222,0.5361111111111111,negative,other
139,2020-10-13 23:16:00,Here's something that will be very different if I'm president: I'll actually listen to Dr. Fauci's advice and exper… https://t.co/usrU6r6yS1,16592,105042.0,18,something different president actually listen fauci advice exper,0.0,0.44,neutral,other
140,2020-10-13 22:45:00,"We all know President Trump has a tendency to stray from the truth, so let's set the record straight. https://t.co/hMtEkvECQR",12104,35757.0,20,know president trump tendency stray truth let set record straight,0.2,0.4,positive,other
141,2020-10-13 22:03:00,"The election is already underway.

Millions of Americans are voting. 

And they deserve to have their voices heard… https://t.co/wDxFAA7TaZ",14455,87044.0,18,election already underway millions americans voting deserve voices heard,0.0,0.0,neutral,election
142,2020-10-13 21:20:53,"With just three weeks until Election Day, I’m in Miramar, Florida, to encourage folks to make their plan to vote. T… https://t.co/udUIwjBj7F",2128,9787.0,22,three weeks election day im miramar florida encourage folks make plan vote,0.0,0.0,neutral,election
143,2020-10-13 20:15:00,"215,000 Americans have died from COVID-19 on Donald Trump’s watch. 

It’s the greatest failure of presidential lead… https://t.co/qgIVxc13Yf",25388,138695.0,17,americans died donald trumps watch greatest failure presidential lead,0.3416666666666667,0.65,positive,other
144,2020-10-13 18:57:39,"I’m in Pembroke Pines, Florida, to discuss my plans to protect and strengthen Social Security and ensure every Amer… https://t.co/vmhHUFcGMP",3028,13218.0,20,im pembroke pines florida discuss plans protect strengthen social security ensure every amer,0.03333333333333333,0.06666666666666667,positive,other
145,2020-10-13 17:46:00,"Folks, we have arrived at the final frontier of this election — and your support is more important than ever. Chip… https://t.co/8LLNfUJczU",2630,11044.0,20,folks arrived final frontier election support important ever chip,0.3,0.8333333333333334,positive,election
146,2020-10-13 17:18:00,Kentucky — in-person early voting begins today across the state. Head to https://t.co/JRj2A8zKYo and make your plan to vote.,3858,16853.0,17,kentucky early voting begins today across state head make plan vote,0.1,0.3,positive,other
147,2020-10-13 16:35:00,"If you live in:

Kansas
Louisiana
Maryland
Minnesota
New Jersey
Oregon
Virginia
Washington D.C.
West Virginia

Toda… https://t.co/zh9BUNNHOQ",9227,21790.0,16,live kansas louisiana maryland minnesota new jersey oregon virginia washington west virginia toda,0.13636363636363635,0.4772727272727273,positive,other
148,2020-10-13 16:02:00,"Texas — early voting begins today across the state.

Your voice can change the course of history — use it.

Head to… https://t.co/076ygH3oNz",10702,38872.0,20,texas early voting begins today across state voice change course history use head,0.1,0.3,positive,other
149,2020-10-13 15:30:52,"@KamalaHarris @DouglasEmhoff Happy Birthday, @DouglasEmhoff!",966,18443.0,5,kamalaharris douglasemhoff happy birthday douglasemhoff,1.0,1.0,positive,other
150,2020-10-13 14:45:00,"Donald Trump has been trying to throw out Obamacare for years.

And now he sees an opportunity to finally get it do… https://t.co/JQjceVxfUk",13421,82402.0,22,donald trump trying throw obamacare years sees opportunity finally get,0.0,1.0,neutral,other
151,2020-10-13 14:24:25,"RT @TheDemocrats: There’s a lot at stake in this election, and it’s critical you vote.

Hear from voting enthusiast President @BarackObama…",2241,106634.55,22,rt thedemocrats theres lot stake election critical vote hear voting enthusiast president barackobama,0.0,0.8,neutral,election
152,2020-10-13 13:35:00,"Three weeks from today, we’re going to make Donald Trump a one-term president.",82297,730900.0,13,three weeks today going make donald trump president,0.0,0.0,neutral,other
